L;-23.3155;6.72154;3.26847;3.65918;-23.1781;6.75533;3.67185;3.36041;0;0;0;-23.0099;6.86182;
R;-23.0807;6.98826;3.4103;3.86051;-22.9928;6.92146;3.74376;3.28768;23.4984;2.89476;-2.54438;0;0;
L;-22.8635;7.13265;3.60221;3.71526;-22.804;7.08393;3.8135;3.21431;0;0;0;-22.6991;7.063;
R;-22.656;7.30163;3.64498;3.68075;-22.6117;7.24273;3.88106;3.14038;23.4155;2.84865;-2.96974;0;0;
L;-22.4153;7.44729;3.94033;3.53254;-22.4161;7.39782;3.94647;3.06598;0;0;0;-22.5083;7.31524;
R;-22.2487;7.55985;3.87096;3.38198;-22.2173;7.54917;4.00974;2.99118;23.4113;2.79945;-3.47701;0;0;
L;-21.9834;7.70377;4.28763;3.23047;-22.0154;7.69679;4.07087;2.91607;0;0;0;-22.1947;7.69478;
R;-21.8136;7.84293;4.20425;3.17251;-21.8105;7.84064;4.12989;2.84074;23.43;2.74571;-2.70768;0;0;
L;-21.6152;8.04138;4.14165;3.28189;-21.6026;7.98072;4.18681;2.76526;0;0;0;-21.6473;7.94;
R;-21.4244;8.16002;4.10064;3.17618;-21.392;8.11703;4.24166;2.68971;23.2089;2.79945;-2.9496;0;0;
L;-21.2185;8.30038;4.18222;3.10023;-21.1787;8.24957;4.29447;2.61417;0;0;0;-21.0853;7.83229;
R;-21.0263;8.27349;4.09945;2.6865;-20.9628;8.37833;4.34526;2.53871;22.551;2.71718;-2.6054;0;0;
L;-20.8235;8.44517;4.0329;2.80143;-20.7444;8.50333;4.39406;2.46341;0;0;0;-21.0519;8.50983;
R;-20.6649;8.58958;3.95883;2.80335;-20.5237;8.62457;4.4409;2.38835;22.036;2.70046;-3.40066;0;0;
L;-20.3835;8.71877;4.36504;2.68275;-20.3006;8.74206;4.48582;2.31358;0;0;0;-20.21;8.68914;
R;-20.1302;8.85829;4.42847;2.70157;-20.0753;8.85583;4.52884;2.23919;22.0803;2.72903;-2.81105;0;0;
L;-19.9234;9.00034;4.35636;2.73624;-19.848;8.96589;4.57001;2.16524;0;0;0;-20.0633;8.86724;
R;-19.751;9.06867;4.25415;2.57401;-19.6186;9.07227;4.60937;2.09179;21.7757;2.72649;-2.79998;0;0;
L;-19.5438;9.18855;4.2443;2.55148;-19.3873;9.17499;4.64694;2.01891;0;0;0;-19.4861;8.96665;
R;-19.3427;9.23333;4.19765;2.36478;-19.1542;9.27409;4.68278;1.94666;21.1919;2.63907;-3.30678;0;0;
L;-19.0696;9.35816;4.48114;2.31175;-18.9193;9.36959;4.71692;1.8751;0;0;0;-18.6786;9.19191;
R;-18.7738;9.45064;4.6017;2.27603;-18.6827;9.46154;4.7494;1.80429;21.2718;2.70567;-3.3833;0;0;
L;-18.5437;9.53683;4.68846;2.16425;-18.4446;9.54996;4.78028;1.73429;0;0;0;-18.4242;9.46852;
R;-18.289;9.6317;4.7204;2.13934;-18.2049;9.63492;4.80959;1.66514;20.15;2.6938;-3.97127;0;0;
L;-17.9931;9.668;5.04207;1.86768;-17.9639;9.71643;4.83737;1.59691;0;0;0;-17.7736;9.72478;
R;-17.6818;9.80872;5.16591;1.98552;-17.7214;9.79457;4.86368;1.52964;19.9101;2.61668;-3.29532;0;0;
L;-17.4215;9.92602;5.0925;2.07378;-17.4777;9.86936;4.88856;1.46338;0;0;0;-17.3436;9.88109;
R;-17.1533;10.0217;5.11452;2.05965;-17.2328;9.94087;4.91205;1.39818;19.9648;2.60466;-3.6641;0;0;
L;-16.8804;10.1169;5.23175;1.99351;-16.9868;10.0091;4.93421;1.33408;0;0;0;-16.8876;10.145;
R;-16.6171;10.2263;5.23843;2.01499;-16.7396;10.0743;4.95507;1.27113;19.4316;2.59454;-3.65134;0;0;
L;-16.339;10.3091;5.33389;1.93423;-16.4915;10.1362;4.97469;1.20937;0;0;0;-16.5153;10.3091;
R;-16.1173;10.3841;5.24199;1.87593;-16.2424;10.1952;4.99311;1.14883;19.2581;2.55982;-3.71646;0;0;
L;-15.835;10.4678;5.37329;1.79475;-15.9924;10.2511;5.01039;1.08956;0;0;0;-16.006;10.1843;
R;-15.6471;10.4329;5.1734;1.50659;-15.7416;10.3041;5.02655;1.03159;18.8573;2.55678;-3.53147;0;0;
L;-15.388;10.5039;5.19158;1.48447;-15.4899;10.3543;5.04166;0.974957;0;0;0;-15.5699;10.1904;
R;-15.2172;10.4425;4.97112;1.17113;-15.2376;10.4016;5.05576;0.919692;17.9383;2.48774;-4.22288;0;0;
L;-14.8788;10.4793;5.35418;0.993801;-14.9846;10.4462;5.06889;0.865828;0;0;0;-14.9365;10.4722;
R;-14.6275;10.519;5.31925;0.96825;-14.7309;10.4882;5.0811;0.813394;17.5963;2.56215;-3.31788;0;0;
L;-14.3919;10.5543;5.12557;1.02754;-14.4766;10.5276;5.09243;0.762418;0;0;0;-14.4088;10.222;
R;-14.184;10.4874;4.98611;0.763619;-14.2218;10.5645;5.10293;0.712926;17.4348;2.49358;-3.80261;0;0;
L;-13.9074;10.5138;5.10091;0.69551;-13.9665;10.5989;5.11263;0.664944;0;0;0;-13.8049;10.9383;
R;-13.5677;10.7084;5.32707;1.05657;-13.7107;10.631;5.12159;0.618496;17.1981;2.46371;-3.3139;0;0;
L;-13.3047;10.7783;5.26837;1.13993;-13.4545;10.6608;5.12983;0.573603;0;0;0;-13.3556;10.5517;
R;-13.0859;10.7521;5.14745;0.953771;-13.1979;10.6884;5.13741;0.530288;16.8616;2.44537;-3.74352;0;0;
L;-12.8017;10.7801;5.29136;0.836445;-12.9409;10.7138;5.14436;0.48857;0;0;0;-12.9591;11.0099;
R;-12.5519;10.8773;5.28597;0.946994;-12.6836;10.7373;5.15071;0.448467;16.633;2.39881;-3.4553;0;0;
L;-12.2683;10.9381;5.3523;0.960974;-12.426;10.7587;5.15651;0.409997;0;0;0;-12.3713;10.6091;
R;-12.0754;10.8661;5.15355;0.693028;-12.1681;10.7783;5.16179;0.373177;16.1744;2.40076;-3.36125;0;0;
L;-11.811;10.9042;5.16631;0.704337;-11.91;10.7961;5.16658;0.338022;0;0;0;-11.9451;11.0515;
R;-11.5733;10.9684;5.13793;0.757695;-11.6516;10.8121;5.17092;0.304546;15.5125;2.35632;-3.45673;0;0;
L;-11.2741;10.9938;5.2758;0.687828;-11.393;10.8265;5.17484;0.272761;0;0;0;-11.4548;10.9407;
R;-11.0731;10.9878;5.13258;0.588182;-11.1342;10.8394;5.17836;0.242681;15.4675;2.39443;-4.4497;0;0;
L;-10.7772;10.9104;5.46427;0.0765967;-10.8753;10.8509;5.18153;0.214317;0;0;0;-10.6009;10.6823;
R;-10.4793;10.8683;5.49422;-0.00883973;-10.6161;10.8609;5.18435;0.187679;15.1985;2.34779;-3.72809;0;0;
L;-10.2184;10.8711;5.446;0.0162196;-10.3569;10.8697;5.18687;0.162776;0;0;0;-10.4142;10.8747;
R;-10.0082;10.8474;5.30885;-0.0503054;-10.0976;10.8772;5.1891;0.139618;14.9701;2.29374;-2.90921;0;0;
L;-9.76569;10.915;5.12388;0.271819;-9.83809;10.8837;5.19106;0.118212;0;0;0;-9.83445;11.1032;
R;-9.50702;10.9743;5.14906;0.363092;-9.57852;10.8891;5.19278;0.0985664;14.5278;2.34866;-3.34851;0;0;
L;-9.28573;10.9362;5.10388;0.174572;-9.31887;10.8936;5.19428;0.0806865;0;0;0;-9.3066;11.0348;
R;-9.02464;10.9701;5.12723;0.225468;-9.05915;10.8972;5.19557;0.0645787;13.8648;2.29853;-3.20344;0;0;
L;-8.78314;10.9382;5.09844;0.10885;-8.79937;10.9001;5.19667;0.050248;0;0;0;-8.78899;11.0707;
R;-8.51325;10.9793;5.14558;0.182093;-8.53953;10.9023;5.19759;0.0376992;13.3705;2.29307;-3.21572;0;0;
L;-8.28265;10.9192;5.09464;-0.0093363;-8.27965;10.9039;5.19835;0.0269359;0;0;0;-8.62045;10.6577;
R;-8.17698;10.8076;4.72935;-0.26252;-8.01974;10.905;5.19896;0.0179617;13.646;2.18959;-2.98721;0;0;
L;-7.92287;10.8197;4.76408;-0.189205;-7.75979;10.9057;5.19942;0.0107791;0;0;0;-7.51971;11.0005;
R;-7.52192;10.9062;5.15254;0.0386998;-7.49981;10.9061;5.19975;0.00539029;12.8856;2.1693;-2.77937;0;0;
L;-7.25382;10.907;5.14932;0.0779047;-7.23983;10.9063;5.19994;0.00179692;0;0;0;-7.15631;10.815;
